"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Births	Average Birth Weight	Average LMP Gestational Age	Average OE Gestational Age
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2014"	"2014"	251	1910.837	34.235	33.988
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2015"	"2015"	233	1995.948	35.412	34.730
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2016"	"2016"	260	1944.827	34.888	33.881
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2017"	"2017"	242	1978.781	34.888	34.256
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2018"	"2018"	209	1992.833	34.933	34.316
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2019"	"2019"	182	1980.484	34.436	34.227
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2020"	"2020"	231	1922.238	34.745	33.978
	"Georgia"	"13"	"Richmond County, GA"	"13245"	"2021"	"2021"	262	1965.233	34.576	34.351
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2014"	"2014"	47	2097.553	35.149	34.872
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2015"	"2015"	78	2020.449	34.846	33.885
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2016"	"2016"	78	2030.603	35.038	34.551
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2017"	"2017"	59	2016.695	34.678	34.186
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2018"	"2018"	52	2016.885	34.154	33.904
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2019"	"2019"	55	1963.236	35.164	33.691
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2020"	"2020"	65	2126.662	35.462	34.523
	"Georgia"	"13"	"Whitfield County, GA"	"13313"	"2021"	"2021"	48	2032.521	34.188	34.229
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2011"	"2011"	117	1857.949	33.197	32.846
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2012"	"2012"	2427	2010.235	34.521	34.295
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2013"	"2013"	2619	1966.261	34.327	34.070
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2014"	"2014"	2263	1978.385	34.489	34.170
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2015"	"2015"	2507	1978.614	34.615	34.142
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2016"	"2016"	2509	1979.759	34.570	34.067
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2017"	"2017"	2602	1963.939	34.465	34.043
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2018"	"2018"	2523	1985.876	34.776	34.198
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2019"	"2019"	2500	1966.783	34.377	33.982
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2020"	"2020"	2266	1977.664	34.666	34.130
	"Georgia"	"13"	"Unidentified Counties, GA"	"13999"	"2021"	"2021"	2372	1994.759	34.771	34.292
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2015"	"2015"	137	2051.577	35.190	34.759
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2016"	"2016"	119	2061.807	35.176	34.571
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2017"	"2017"	142	2018.317	34.683	34.387
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2018"	"2018"	134	1973.567	34.530	34.067
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2019"	"2019"	121	2051.322	34.645	34.207
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2020"	"2020"	102	2100.078	35.402	34.775
	"Hawaii"	"15"	"Hawaii County, HI"	"15001"	"2021"	"2021"	113	1970.274	34.858	33.885
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2015"	"2015"	498	2010.610	34.787	34.213
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2016"	"2016"	756	2004.733	34.604	34.193
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2017"	"2017"	709	1991.109	34.550	34.161
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2018"	"2018"	621	1967.789	34.409	33.897
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2019"	"2019"	660	1978.467	34.610	33.924
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2020"	"2020"	562	2014.290	34.578	34.148
	"Hawaii"	"15"	"Honolulu County, HI"	"15003"	"2021"	"2021"	585	2042.154	35.077	34.391
	"Hawaii"	"15"	"Maui County, HI"	"15009"	"2015"	"2015"	119	2040.092	35.218	34.353
	"Hawaii"	"15"	"Maui County, HI"	"15009"	"2016"	"2016"	129	2038.287	35.403	34.403
	"Hawaii"	"15"	"Maui County, HI"	"15009"	"2017"	"2017"	108	2043.185	35.287	34.815
	"Hawaii"	"15"	"Maui County, HI"	"15009"	"2018"	"2018"	80	2033.725	35.013	34.325
	"Hawaii"	"15"	"Maui County, HI"	"15009"	"2019"	"2019"	86	1989.174	34.988	34.558
	"Hawaii"	"15"	"Maui County, HI"	"15009"	"2020"	"2020"	76	2081.921	35.224	34.513
	"Hawaii"	"15"	"Maui County, HI"	"15009"	"2021"	"2021"	80	2092.262	35.413	34.913
	"Hawaii"	"15"	"Unidentified Counties, HI"	"15999"	"2015"	"2015"	42	1841.310	33.619	33.405
	"Hawaii"	"15"	"Unidentified Counties, HI"	"15999"	"2016"	"2016"	45	2014.289	34.289	34.244
	"Hawaii"	"15"	"Unidentified Counties, HI"	"15999"	"2017"	"2017"	50	2066.760	35.540	34.780
	"Hawaii"	"15"	"Unidentified Counties, HI"	"15999"	"2018"	"2018"	37	2158.405	37.135	36.135
	"Hawaii"	"15"	"Unidentified Counties, HI"	"15999"	"2019"	"2019"	46	2005.652	35.304	34.783
	"Hawaii"	"15"	"Unidentified Counties, HI"	"15999"	"2020"	"2020"	43	2002.977	34.535	34.419
	"Hawaii"	"15"	"Unidentified Counties, HI"	"15999"	"2021"	"2021"	43	2029.000	35.791	34.512
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2014"	"2014"	176	2022.631	34.176	34.165
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2015"	"2015"	208	1955.101	34.125	33.942
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2016"	"2016"	229	1990.489	34.541	34.170
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2017"	"2017"	216	2096.310	35.236	34.884
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2018"	"2018"	208	2042.803	34.788	34.495
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2019"	"2019"	167	2004.222	34.653	34.072
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2020"	"2020"	195	1978.497	34.221	33.897
	"Idaho"	"16"	"Ada County, ID"	"16001"	"2021"	"2021"	173	2027.029	34.832	34.329
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2014"	"2014"	94	2040.255	34.787	34.426
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2015"	"2015"	80	2032.475	34.050	34.138
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2016"	"2016"	94	1951.670	33.798	33.457
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2017"	"2017"	106	1963.292	33.868	33.698
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2018"	"2018"	80	2010.175	34.525	34.425
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2019"	"2019"	60	1996.667	34.017	33.950
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2020"	"2020"	96	2031.938	34.844	34.292
	"Idaho"	"16"	"Bonneville County, ID"	"16019"	"2021"	"2021"	90	2005.867	34.378	34.311
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2014"	"2014"	120	2032.917	34.292	34.367
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2015"	"2015"	116	2056.474	34.724	34.664
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2016"	"2016"	117	2084.043	34.744	34.641
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2017"	"2017"	140	2030.757	34.786	34.243
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2018"	"2018"	135	1988.081	34.526	34.052
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2019"	"2019"	122	2032.557	35.197	34.377
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2020"	"2020"	115	2069.904	34.748	34.652
	"Idaho"	"16"	"Canyon County, ID"	"16027"	"2021"	"2021"	133	1976.278	34.496	34.023
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2014"	"2014"	52	1947.904	34.635	33.692
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2015"	"2015"	63	1997.952	34.937	34.556
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2016"	"2016"	56	1963.482	34.696	34.321
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2017"	"2017"	53	2120.472	35.208	34.943
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2018"	"2018"	47	2040.085	35.064	34.532
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2019"	"2019"	67	1996.821	34.418	34.060
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2020"	"2020"	63	1975.333	34.762	34.079
	"Idaho"	"16"	"Kootenai County, ID"	"16055"	"2021"	"2021"	47	2041.830	34.298	34.511
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2014"	"2014"	385	2057.229	34.969	34.792
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2015"	"2015"	438	2038.112	34.769	34.646
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2016"	"2016"	469	2013.458	34.525	34.254
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2017"	"2017"	439	2001.114	34.495	34.192
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2018"	"2018"	425	2045.153	34.644	34.316
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2019"	"2019"	457	2046.138	34.549	34.409
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2020"	"2020"	435	2061.386	34.862	34.497
	"Idaho"	"16"	"Unidentified Counties, ID"	"16999"	"2021"	"2021"	446	2005.540	34.339	34.000
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2010"	"2010"	136	1872.426	33.581	33.162
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2011"	"2011"	95	1951.011	33.537	33.621
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2012"	"2012"	95	1942.505	33.660	33.606
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2013"	"2013"	138	1969.725	34.696	34.130
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2014"	"2014"	117	1990.479	34.026	34.103
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2015"	"2015"	122	1999.574	34.049	33.500
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2016"	"2016"	95	2030.768	34.589	34.316
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2017"	"2017"	103	1988.583	34.039	34.029
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2018"	"2018"	100	1989.440	33.760	33.670
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2019"	"2019"	107	1946.804	33.972	33.589
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2020"	"2020"	113	2087.212	35.044	34.469
	"Illinois"	"17"	"Champaign County, IL"	"17019"	"2021"	"2021"	104	1988.663	34.385	34.038
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2010"	"2010"	4586	1952.295	34.214	33.926
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2011"	"2011"	4517	1951.422	34.218	33.966
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2012"	"2012"	4585	1945.938	34.138	33.893
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2013"	"2013"	4344	1965.500	34.327	34.006
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2014"	"2014"	4221	1943.454	34.000	33.785
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2015"	"2015"	4294	1961.042	34.195	33.917
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2016"	"2016"	4061	1952.012	34.079	33.839
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2017"	"2017"	3797	1984.706	34.320	34.111
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2018"	"2018"	3429	1992.819	34.275	34.067
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2019"	"2019"	3199	1973.197	34.267	33.991
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2020"	"2020"	2927	1990.844	34.404	34.121
	"Illinois"	"17"	"Cook County, IL"	"17031"	"2021"	"2021"	2930	1994.356	34.371	34.121
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2014"	"2014"	55	1949.218	33.945	33.527
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2015"	"2015"	44	2000.523	34.364	34.227
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2016"	"2016"	44	1900.341	33.977	33.682
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2017"	"2017"	49	1888.327	33.367	33.082
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2018"	"2018"	63	1946.730	33.492	33.587
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2019"	"2019"	44	2149.523	35.909	35.773
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2020"	"2020"	44	1984.795	34.682	34.250
	"Illinois"	"17"	"DeKalb County, IL"	"17037"	"2021"	"2021"	50	1978.500	34.600	34.260
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2010"	"2010"	588	2007.446	34.612	34.139
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2011"	"2011"	562	1937.577	33.854	33.547
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2012"	"2012"	498	2013.343	34.540	34.215
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2013"	"2013"	524	2003.788	34.607	34.246
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2014"	"2014"	523	1958.015	33.952	33.644
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2015"	"2015"	488	2015.008	34.295	34.066
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2016"	"2016"	535	2006.067	34.464	34.170
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2017"	"2017"	495	2054.123	34.798	34.521
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2018"	"2018"	486	2019.488	34.586	34.330
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2019"	"2019"	402	2041.020	34.721	34.398
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2020"	"2020"	378	2053.413	34.672	34.347
	"Illinois"	"17"	"DuPage County, IL"	"17043"	"2021"	"2021"	376	2063.742	35.072	34.670
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2010"	"2010"	369	2012.144	34.266	33.951
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2011"	"2011"	375	1950.171	34.224	33.656
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2012"	"2012"	349	1988.430	34.625	34.086
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2013"	"2013"	355	1993.868	34.549	33.938
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2014"	"2014"	365	1980.945	34.591	33.764
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2015"	"2015"	287	1991.791	34.206	33.875
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2016"	"2016"	310	1947.968	33.790	33.426
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2017"	"2017"	285	2008.596	34.439	34.063
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2018"	"2018"	305	1923.577	34.125	33.590
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2019"	"2019"	259	1988.039	34.270	33.923
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2020"	"2020"	252	1972.913	34.103	33.722
	"Illinois"	"17"	"Kane County, IL"	"17089"	"2021"	"2021"	249	1962.952	34.120	33.763
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2010"	"2010"	64	1990.906	34.281	34.156
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2011"	"2011"	62	2028.677	33.935	34.177
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2012"	"2012"	83	1997.494	34.325	34.205
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2013"	"2013"	63	2026.683	34.413	34.302
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2014"	"2014"	70	1957.571	34.514	34.157
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2015"	"2015"	63	1926.063	34.381	33.476
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2016"	"2016"	80	1798.938	32.312	32.462
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2017"	"2017"	74	1767.189	32.824	32.635
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2018"	"2018"	61	1981.656	34.656	34.295
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2019"	"2019"	44	1958.886	34.636	34.159
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2020"	"2020"	63	2011.286	34.492	34.571
	"Illinois"	"17"	"Kankakee County, IL"	"17091"	"2021"	"2021"	53	1914.019	33.868	33.585
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2014"	"2014"	91	1794.912	33.110	32.341
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2015"	"2015"	82	2013.695	33.976	34.037
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2016"	"2016"	87	2103.368	34.552	34.356
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2017"	"2017"	56	1935.518	33.911	33.679
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2018"	"2018"	76	1944.803	33.566	33.329
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2019"	"2019"	55	2005.873	34.018	33.727
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2020"	"2020"	46	2053.152	35.196	34.065
	"Illinois"	"17"	"Kendall County, IL"	"17093"	"2021"	"2021"	67	2139.119	35.015	34.687
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2010"	"2010"	459	1960.135	34.459	33.899
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2011"	"2011"	439	1965.688	34.043	33.777
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2012"	"2012"	404	1993.775	34.526	34.095
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2013"	"2013"	393	1985.799	33.967	33.837
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2014"	"2014"	421	1973.582	33.957	33.803
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2015"	"2015"	423	2004.797	34.177	34.045
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2016"	"2016"	376	2011.072	34.316	34.051
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2017"	"2017"	388	1999.814	34.268	34.039
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2018"	"2018"	334	2030.009	34.707	34.410
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2019"	"2019"	360	2039.958	34.522	34.350
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2020"	"2020"	285	2054.996	34.926	34.577
	"Illinois"	"17"	"Lake County, IL"	"17097"	"2021"	"2021"	309	2045.466	34.663	34.440
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2010"	"2010"	42	1898.238	33.881	33.262
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2011"	"2011"	38	2069.237	35.000	33.921
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2012"	"2012"	41	2057.366	35.049	34.317
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2013"	"2013"	34	2075.765	35.412	35.471
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2014"	"2014"	50	2001.360	34.260	33.860
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2015"	"2015"	42	1794.119	31.738	31.929
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2016"	"2016"	48	1999.688	33.583	33.396
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2017"	"2017"	37	2055.378	34.676	34.595
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2018"	"2018"	40	1931.450	33.650	33.575
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2019"	"2019"	50	2090.100	35.300	34.680
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2020"	"2020"	44	1929.386	33.341	33.455
	"Illinois"	"17"	"LaSalle County, IL"	"17099"	"2021"	"2021"	34	2054.441	34.559	34.265
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2010"	"2010"	179	1959.436	34.179	33.955
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2011"	"2011"	160	2044.150	34.487	34.138
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2012"	"2012"	157	2108.771	34.554	34.465
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2013"	"2013"	142	2011.592	34.127	33.965
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2014"	"2014"	137	2016.562	34.197	34.044
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2015"	"2015"	157	1992.064	33.994	33.879
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2016"	"2016"	140	2065.479	34.429	34.221
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2017"	"2017"	146	2103.301	34.651	34.507
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2018"	"2018"	127	2077.945	34.929	34.780
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2019"	"2019"	105	2030.467	34.390	34.000
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2020"	"2020"	114	1965.360	33.991	33.816
	"Illinois"	"17"	"McHenry County, IL"	"17111"	"2021"	"2021"	135	2025.081	34.659	34.015
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2010"	"2010"	100	1890.990	33.630	33.530
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2011"	"2011"	103	1962.155	33.755	33.686
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2012"	"2012"	84	2001.905	34.012	33.917
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2013"	"2013"	111	2027.099	34.288	34.306
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2014"	"2014"	89	1959.730	33.719	33.697
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2015"	"2015"	115	1944.870	33.835	33.887
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2016"	"2016"	100	2130.860	35.430	35.160
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2017"	"2017"	80	1912.550	33.400	33.212
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2018"	"2018"	78	2111.462	35.282	34.923
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2019"	"2019"	78	2083.910	35.051	34.846
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2020"	"2020"	62	1997.677	34.065	33.839
	"Illinois"	"17"	"McLean County, IL"	"17113"	"2021"	"2021"	62	1847.919	33.581	33.355
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2010"	"2010"	57	1943.789	34.211	33.895
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2011"	"2011"	61	1987.770	34.131	33.500
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2012"	"2012"	83	1976.916	34.723	34.241
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2013"	"2013"	79	2018.557	34.671	34.228
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2014"	"2014"	89	1864.371	32.831	32.876
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2015"	"2015"	79	2025.823	33.937	34.101
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2016"	"2016"	72	2023.125	34.444	34.125
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2017"	"2017"	67	1971.970	33.642	33.985
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2018"	"2018"	62	2157.161	35.613	35.419
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2019"	"2019"	87	2041.621	34.356	34.310
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2020"	"2020"	77	1953.091	34.026	33.766
	"Illinois"	"17"	"Macon County, IL"	"17115"	"2021"	"2021"	62	2106.468	35.258	34.984
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2010"	"2010"	127	1981.543	34.181	33.890
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2011"	"2011"	138	1994.406	34.841	34.478
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2012"	"2012"	122	2042.615	34.380	34.066
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2013"	"2013"	141	1961.780	34.489	34.234
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2014"	"2014"	155	1981.658	34.226	33.974
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2015"	"2015"	98	1990.204	33.969	33.857
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2016"	"2016"	123	2014.797	34.480	34.358
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2017"	"2017"	128	1975.008	34.173	34.087
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2018"	"2018"	151	1933.258	33.874	33.669
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2019"	"2019"	100	1968.280	34.070	33.930
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2020"	"2020"	104	1981.298	34.250	33.740
	"Illinois"	"17"	"Madison County, IL"	"17119"	"2021"	"2021"	137	1948.197	33.920	33.759
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2010"	"2010"	116	1922.457	34.466	33.690
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2011"	"2011"	112	1941.009	34.446	33.946
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2012"	"2012"	141	1933.879	34.121	33.638
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2013"	"2013"	143	1910.406	33.727	33.476
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2014"	"2014"	134	1861.060	33.015	33.254
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2015"	"2015"	152	2050.362	34.888	34.684
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2016"	"2016"	128	2040.570	34.203	34.062
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2017"	"2017"	142	1970.655	34.148	33.937
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2018"	"2018"	170	2057.565	34.753	34.394
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2019"	"2019"	145	1980.345	33.966	33.959
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2020"	"2020"	112	2102.402	35.080	34.902
	"Illinois"	"17"	"Peoria County, IL"	"17143"	"2021"	"2021"	110	2048.473	34.982	34.855
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"2010"	"2010"	93	2037.194	34.796	34.387
	"Illinois"	"17"	"Rock Island County, IL"	"17161"	"2011"	"2011"	74	1975.770	33.716	33.743
